Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2023/4/26,55,2,0,1,1,0,0,0,2,0,0,2,0,3,5,1,0,0,0,0,0,1,0,3,0,0,17,7,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,3
2023/4/27,53,2,0,1,1,0,0,0,2,0,0,2,3,4,5,1,0,0,0,0,0,1,0,2,0,0,13,6,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,4
2023/4/28,50,2,0,1,0,0,0,0,2,0,0,2,3,4,5,1,0,0,0,0,0,1,1,2,0,0,12,5,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,4
2023/4/29,58,3,0,1,0,0,0,0,2,1,0,3,3,4,5,0,0,0,0,0,0,1,1,2,0,0,13,5,0,3,0,0,0,2,1,0,0,1,2,0,0,0,0,1,0,0,0,4
2023/4/30,59,3,0,1,0,0,0,0,2,1,0,4,3,4,5,0,0,0,0,0,0,1,2,3,1,0,10,5,1,1,0,0,0,2,1,0,0,1,2,0,1,0,0,1,0,0,0,4
2023/5/1,66,4,0,1,1,0,0,0,3,1,0,5,2,5,7,0,0,0,0,0,0,1,2,2,1,0,10,5,3,1,0,0,0,2,1,0,0,1,2,0,1,0,0,1,0,0,0,4
2023/5/2,69,4,0,1,1,0,0,0,2,1,0,5,2,7,8,1,1,0,0,0,0,0,2,2,1,0,10,5,3,1,0,0,0,2,1,0,0,1,2,0,1,0,0,1,0,0,0,4
2023/5/3,77,4,1,1,1,0,0,0,1,3,0,5,3,6,8,1,1,0,0,0,0,0,2,2,1,0,16,7,1,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,0,0,1,4
2023/5/4,75,4,1,1,1,0,0,0,1,3,0,5,3,6,8,1,1,0,0,0,0,0,2,3,1,0,13,7,1,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,0,0,1,4
2023/5/5,78,4,1,1,1,0,0,0,2,3,0,6,3,6,8,1,1,0,0,0,0,0,2,3,1,0,14,7,1,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,0,0,1,4
2023/5/6,79,4,1,1,1,0,0,0,2,3,0,6,3,7,10,1,1,0,0,0,1,0,2,3,0,0,14,7,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,1,0,0,1,4
2023/5/7,82,4,2,1,3,0,0,0,2,2,0,7,3,7,9,1,1,0,0,0,0,0,2,3,0,0,13,7,1,1,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,0,1,5
2023/5/8,71,4,1,1,0,0,0,0,2,2,0,-,2,9,8,1,1,0,0,0,1,0,2,3,0,0,12,7,1,1,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,0,1,5
2023/5/9,60,,,1,0,0,0,0,2,2,0,-,ー,12,,1,1,0,0,0,1,0,2,4,0,0,12,7,2,1,0,0,0,1,2,0,0,1,－,0,1,0,0,1,0,0,1,5
